"STATION","NAME","DATE","HLY-TEMP-NORMAL"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T20:00:00","79.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T21:00:00","75.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T22:00:00","73.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T23:00:00","71.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T00:00:00","70.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T01:00:00","68.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T02:00:00","67.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T03:00:00","66.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T04:00:00","64.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T05:00:00","63.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T06:00:00","65.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T07:00:00","69.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T08:00:00","73.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T09:00:00","77.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T10:00:00","80.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T11:00:00","83.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T12:00:00","86.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T13:00:00","87.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T14:00:00","89.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T15:00:00","89.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T16:00:00","89.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T17:00:00","89.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T18:00:00","87.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T19:00:00","85.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T20:00:00","79.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T21:00:00","75.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T22:00:00","73.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-27T23:00:00","72.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T00:00:00","70.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T01:00:00","69.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T02:00:00","67.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T03:00:00","66.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T04:00:00","64.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T05:00:00","63.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T06:00:00","65.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T07:00:00","69.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T08:00:00","73.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T09:00:00","77.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T10:00:00","80.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T11:00:00","83.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T12:00:00","86.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T13:00:00","88.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T14:00:00","89.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T15:00:00","90.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T16:00:00","89.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T17:00:00","89.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T18:00:00","87.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T19:00:00","85.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T20:00:00","79.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T21:00:00","75.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T22:00:00","73.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-28T23:00:00","72.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T00:00:00","70.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T01:00:00","69.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T02:00:00","67.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T03:00:00","66.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T04:00:00","65.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T05:00:00","63.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T06:00:00","65.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T07:00:00","69.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T08:00:00","73.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T09:00:00","77.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T10:00:00","80.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T11:00:00","83.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T12:00:00","86.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T13:00:00","88.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T14:00:00","89.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T15:00:00","90.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T16:00:00","90.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T17:00:00","89.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T18:00:00","88.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T19:00:00","85.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T20:00:00","80.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T21:00:00","76.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T22:00:00","74.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-29T23:00:00","72.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T00:00:00","70.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T01:00:00","69.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T02:00:00","68.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T03:00:00","66.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T04:00:00","65.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T05:00:00","64.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T06:00:00","65.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T07:00:00","70.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T08:00:00","73.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T09:00:00","77.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T10:00:00","80.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T11:00:00","84.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T12:00:00","86.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T13:00:00","88.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T14:00:00","89.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T15:00:00","90.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T16:00:00","90.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T17:00:00","89.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T18:00:00","88.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T19:00:00","85.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T20:00:00","80.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T21:00:00","76.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T22:00:00","74.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-30T23:00:00","73.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T01:00:00","74.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T02:00:00","74.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T03:00:00","73.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T04:00:00","73.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T05:00:00","73.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T06:00:00","73.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T07:00:00","74.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T08:00:00","76.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T09:00:00","78.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T10:00:00","79.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T11:00:00","80.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T12:00:00","80.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T13:00:00","81.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T14:00:00","81.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T15:00:00","80.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T16:00:00","80.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T17:00:00","79.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T18:00:00","77.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T19:00:00","76.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T20:00:00","75.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T21:00:00","75.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T22:00:00","75.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-01T23:00:00","74.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T00:00:00","74.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T01:00:00","74.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T02:00:00","74.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T03:00:00","73.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T04:00:00","73.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T05:00:00","73.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T06:00:00","73.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T07:00:00","74.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T08:00:00","76.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T09:00:00","78.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T10:00:00","79.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T11:00:00","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T12:00:00","80.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T13:00:00","81.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T14:00:00","81.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T15:00:00","80.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T16:00:00","80.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T17:00:00","79.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T18:00:00","77.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T19:00:00","76.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T20:00:00","75.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T21:00:00","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T22:00:00","75.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-02T23:00:00","75.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T00:00:00","74.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T01:00:00","74.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T02:00:00","74.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T03:00:00","74.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T04:00:00","73.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T05:00:00","73.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T06:00:00","73.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T07:00:00","74.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T08:00:00","77.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T09:00:00","78.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T10:00:00","79.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T11:00:00","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T12:00:00","81.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T13:00:00","81.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T14:00:00","81.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T15:00:00","80.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T16:00:00","80.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T17:00:00","79.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T18:00:00","77.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T19:00:00","76.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T20:00:00","75.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T21:00:00","75.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T22:00:00","75.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-03T23:00:00","75.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T00:00:00","74.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T01:00:00","74.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T02:00:00","74.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T03:00:00","74.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T04:00:00","73.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T05:00:00","73.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T06:00:00","73.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T07:00:00","75.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T08:00:00","77.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T09:00:00","78.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T10:00:00","79.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T11:00:00","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T12:00:00","81.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T13:00:00","81.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T14:00:00","81.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T15:00:00","80.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T16:00:00","80.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T17:00:00","79.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T18:00:00","77.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T19:00:00","76.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T20:00:00","75.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T21:00:00","75.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T22:00:00","75.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-04T23:00:00","75.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T00:00:00","74.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T01:00:00","74.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T02:00:00","74.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T03:00:00","74.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T04:00:00","74.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T05:00:00","73.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T06:00:00","73.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T07:00:00","75.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T08:00:00","77.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T09:00:00","78.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T10:00:00","79.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T11:00:00","80.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T12:00:00","81.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T13:00:00","81.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T14:00:00","81.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T15:00:00","81.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T16:00:00","80.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T17:00:00","79.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T18:00:00","78.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T19:00:00","76.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T20:00:00","76.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T21:00:00","75.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T22:00:00","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-05T23:00:00","75.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T00:00:00","74.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T01:00:00","74.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T02:00:00","74.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T03:00:00","74.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T04:00:00","74.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T05:00:00","74.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T06:00:00","74.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T07:00:00","75.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T08:00:00","77.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T09:00:00","78.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T10:00:00","79.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T11:00:00","80.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T12:00:00","81.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T13:00:00","81.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T14:00:00","81.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T15:00:00","81.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T16:00:00","80.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T17:00:00","79.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T18:00:00","78.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T19:00:00","76.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T20:00:00","76.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T21:00:00","75.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T22:00:00","75.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-06T23:00:00","75.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T00:00:00","75.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T01:00:00","74.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T02:00:00","74.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T03:00:00","74.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T04:00:00","74.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T05:00:00","74.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T06:00:00","74.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T07:00:00","75.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T08:00:00","77.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T09:00:00","78.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T10:00:00","79.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T11:00:00","80.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T12:00:00","81.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T13:00:00","81.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T14:00:00","81.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T15:00:00","81.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T16:00:00","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T17:00:00","79.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T18:00:00","78.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","06-07T19:00:00","76.7"
